timestamp,reading,confidence,uav_lat,uav_lon,uav_alt
2026-05-16T13:51:35.868889,00789,0.8910291790962219,0.0,0.0,0.0
2026-05-16T13:51:36.032091,005011,0.6832308053970337,0.0,0.0,0.0
2026-05-16T13:51:36.082525,005113,0.8541601538658142,0.0,0.0,0.0
2026-05-16T13:51:36.159977,000471,0.3096247613430023,0.0,0.0,0.0
